word,tasa_freq
candles,51
candlesticks,0
candy,181
cane,77
canes,3
canine,0
canned,13
canning,1
cannon,12
cannonball,0
cannons,3
cannot,536
canoe,47
canoes,14
canopy,0
cans,107
canteen,3
canterbury,0
canton,1
canvas,14
canyon,47
canyons,6
cap,184
capabilities,0
capability,0
capable,3
capacities,0
capacity,0
cape,61
capillaries,0
capillary,0
capita,0
capital,50
capitalism,0
capitalist,0
capitalists,0
capitalize,0
capitalized,0
capitals,0
capitol,0
caps,59
capsule,5
capsules,1
captain,300
captain's,5
captains,3
caption,0
captive,1
captives,0
captivity,1
capture,7
captured,11
capturing,0
car,1603
car's,3
caravan,4
caravans,0
carbohydrate,0
carbohydrates,1
carbon,10
carbonate,0
carcass,0
card,126
cardboard,25
cardiac,0
cardinal,1
cardinals,1
cardiovascular,0
cards,86
care,901
cared,51
career,3
careers,0
carefree,1
careful,161
carefully,310
careless,6
carelessly,6
carelessness,1
cares,34
cargo,4
cargoes,0
caribbean,2
caribou,4
caring,9
carl,78
carla,218
carlo,25
carlos,221
carmen,170
carnegie,1
carnival,39
carnivores,0
carnivorous,0
carol,248
carolina,9
carolinas,0
caroline,28
carpenter,34
carpenters,2
carpentry,0
carpet,18
carpeted,1
carpeting,0
carpets,2
carr,6
carriage,18
carriages,2
carrie,53
carried,268
carrier,33
carriers,0
carries,43
carrot,26
carrots,42
carruthers,2
carry,339
carrying,154
cars,487
carson,14
cart,90
carter,24
carter's,1
carthage,0
cartier,0
cartilage,2
carton,17
cartons,16
cartoon,5
cartoons,4
cartridge,0
cartridges,0
carts,4
caruso,19
carve,24
carved,30
carver,4
carvers,3
carving,3
carvings,11
cascade,0
case,210
cases,33
casey,12
cash,33
cashier,0
casket,1
caspian,1
cass,45
cassette,1
cast,35
caste,0
casting,2
castle,144
castles,6
castro,0
casts,2
casual,5
casually,7
casualties,0
cat,1281
cat's,31
catalog,7
catalogs,2
catalogue,1
catalyst,0
catastrophe,1
catch,525
catcher,19
catches,20
catching,35
categories,0
categorized,0
category,1
caterpillar,20
caterpillars,9
catfish,7
cathedral,2
catherine,15
cathode,0
catholic,2
catholics,0
cathy,60
cats,310
cattails,5
cattle,85
cattlemen,0
caught,461
causal,0
cause,65
cause-and-effect,0
caused,46
causes,30
causing,11
caution,7
cautioned,1
cautious,0
cautiously,8
cavalry,0
cave,225
cavern,1
caverns,0
caves,23
cavities,3
cavity,7
caw,11
cease,1
ceased,2
ceaseless,0
ceases,0
cecil,0
cedar,2
cedars,1
ceiling,47
ceilings,0
celebrate,17
celebrated,2
celebrating,3
celebration,9
celebrations,2
celery,12
celestial,0
celia,6
cell,39
cellar,39
cellars,1
cellophane,1
cells,70
cellular,0
cellulose,0
celsius,1
celtic,0
celts,0
cement,12
cemented,0
cemetery,9
censorship,0
census,0
cent,12
center,189
centered,1
centers,5
centimeter,1
centimeters,9
centipede,1
central,24
centralization,0
centralized,0
centre,0
centrifugal,0
cents,104
centuries,2
century,8
ceramic,0
ceramics,0
cereal,34
cereals,2
cerebellum,0
cerebral,0
cerebrum,0
ceremonial,0
ceremonies,0
ceremony,5
certain,148
certainly,105
certainty,0
certificate,1
certificates,0
certification,0
certified,0
cesar,0
ceylon,0
ch'in,0
chain,58
chained,6
chains,13
chair,371
chairman,1
chairperson,0
chairs,76
chalk,24
chalkboard,6
challenge,5
challenged,1
challenger,0
challenges,0
challenging,0
chamber,14
chamberlain,2
chambers,0
chameleon,9
champagne,1
champion,14
champions,2
championship,8
champlain,0
chan,12
chance,241
chanced,0
chancellor,0
chances,24
chang,20
change,568
changed,285
changes,144
changing,53
channel,3
channels,0
chant,2
chanted,1
chanting,2
chaos,0
chap,3
chapel,0
chapter,33
chapters,1
character,19
character's,1
characteristic,0
characteristically,0
characteristics,0
characterization,0
characterize,0
characterized,0
characters,23
charcoal,9
charge,84
charged,22
charges,10
charging,1
chariot,11
chariots,1
charitable,0
charity,5
charlemagne,0
charlene,3
charles,152
charleston,0
charley,16
charlie,140
charlie's,9
charlotte,45
charm,12
charmed,0
charming,1
charms,1
charred,0
chart,61
charter,0
chartered,0
charters,0
charts,6
chase,53
chased,62
chasing,35
chasm,5
chat,5
chatter,5
chattered,6
chattering,7
chatting,1
chauffeur,0
chavez,0
cheap,13
cheaper,2
cheapest,0
cheaply,0
cheat,5
cheated,7
cheating,11
check,171
checked,83
checker,9
checkers,19
checking,16
checklist,0
checks,13
checkup,4
cheek,35
cheeks,37
cheer,30
cheered,25
cheerful,38
cheerfully,13
cheerfulness,0
cheering,10
cheers,10
cheery,4
cheese,95
cheeses,2
chef,2
chemical,7
chemically,0
chemicals,13
chemist,0
chemistry,4
chemists,0
cherished,0
cherokee,2
cherokees,0
cherries,7
cherry,20
cheryl,7
chesapeake,1
chess,3
chest,116
chester,61
chestnut,2
chests,1
chet,41
chew,30
chewed,29
chewing,32
cheyenne,0
chi,4
chiang,0
chicago,55
chicago's,0
chick,82
chicken,166
chickens,98
chicks,46
chico,14
chief,136
chief's,2
chiefly,0
chiefs,3
child,332
child's,10
childbirth,0
childhood,9
childish,3
children,1425
children's,27
chile,0
chili,2
chill,9
chilled,13
chilling,2
chills,1
chilly,11
chimney,30
chimneys,4
chimp,0
chimpanzee,2
chimpanzees,0
chimps,0
chin,78
china,38
china's,0
chinese,29
ching,4
chinook,0
chip,86
chipmunk,56
chipmunks,29
chipped,3
chips,64
chirping,7
chisel,1
chisholm,1
chivalry,0
chloride,0
chlorine,0
chlorophyll,1
chloroplasts,0
chocolate,64
choice,49
choices,16
choir,4
choke,8
choked,13
choking,6
cholera,0
cholesterol,0
choose,123
chooses,4
choosing,6
chop,45
chopped,12
chopping,12
choppy,1
chops,16
chore,0
chores,36
chorus,7
chose,34
chosen,28
chou,0
chowder,7
chris,114
christ,5
christendom,0
christened,0
christian,11
christianity,0
christians,1
christina,45
christmas,102
christopher,31
chromium,0
chromosome,0
chromosomes,0
chronic,0
chronicle,0
chronological,0
chubby,1
chuck,56
chuckle,5
chuckled,26
chuckling,2
chum,9
chunk,6
chunks,6
church,124
churches,2
churchill,0
churchmen,0
churchyard,1
churn,7
churned,3
churning,0
chute,9
cicero,0
cider,8
cigar,18
cigarette,16
cigarettes,5
cigars,1
cilia,0
cincinnati,0
cinderella,1
cinders,2
cindy,85
cinnamon,7
circle,206
circled,20
circles,52
circling,5
circuit,5
circuits,0
circular,1
circulate,0
circulated,0
circulates,0
circulating,0
circulation,2
circulatory,0
circumference,0
circumstance,0
circumstances,2
circus,112
cite,0
cited,0
cities,82
citizen,7
citizens,7
citizens',1
citizenship,1
citrus,0
city,830
city's,1
city-state,0
city-states,0
civic,0
civil,12
civilian,0
civilians,0
civilization,1
civilizations,0
civilized,0
clad,0
claim,14
claimed,8
claiming,0
claims,5
clam,16
clambered,2
clamor,0
clamped,3
clams,4
clan,1
clang,21
clans,0
clap,39
clapped,58
clapping,12
clara,46
clare,5
clarence,49
clarification,0
clarify,0
clarinet,0
clarity,0
clark,23
clash,0
clasped,7
class,540
classed,0
classes,41
classic,0
classical,0
classics,0
classification,0
classifications,0
classified,1
classify,0
classifying,0
classmate,11
classmates,28
classroom,98
classrooms,2
clatter,5
clattered,3
clattering,1
claude,84
claude's,24
claudia,35
claus,5
clause,0
clauses,0
claw,12
clawed,2
claws,49
clay,161
clayton,4
clean,555
cleaned,116
cleaner,17
cleaners,3
cleaning,80
cleanliness,0
cleans,8
cleansed,0
cleansing,0
clear,242
clear-cut,0
clearance,0
cleared,58
clearer,9
clearest,0
clearing,47
clearings,0
clearly,77
clears,0
cleft,0
clenched,9
cleopatra,0
clergy,0
clergyman,1
clergymen,0
clerical,0
clerk,34
clerks,0
cleveland,0
clever,62
cleverly,0
cleverness,0
cliches,0
click,57
clicked,4
clicking,9
clicks,0
client,0
client's,0
clients,0
cliff,101
cliffs,18
climate,16
climates,1
climatic,0
climax,1
climb,272
climbed,345
climbers,4
climbing,76
climbs,12
cling,1
clinging,7
clings,0
clinic,6
clinical,0
clinics,0
clinton,3
clip,13
clipped,3
clipper,0
clippers,2
clipping,0
clippings,0
clips,2
cloak,11
cloaks,0
clock,239
clocks,18
clockwise,0
clogged,2
clogs,0
close,726
closed,351
closely,76
closeness,0
closer,267
closes,6
closest,23
closet,90
closets,2
closing,52
clot,0
cloth,180
clothe,0
clothed,0
clothes,526
clothesline,2
clothing,61
cloths,4
cloud,171
clouded,2
cloudless,2
clouds,246
cloudy,25
clover,26
clown,71
clowns,11
club,142
clubhouse,14
clubs,17
clue,70
clues,46
clump,18
clumps,5
clumsily,0
clumsy,5
clung,11
cluster,5
clustered,0
clusters,0
clutch,3
clutched,16
clutching,9
clutter,1
cluttered,1
clyde,23
co-operation,0
co-workers,0
coach,143
coaches,3
coaching,2
coachman,1
coal,69
coalition,0
coals,5
coarse,2
coast,56
coastal,2
coaster,9
coastline,1
coastlines,0
coasts,0
coat,285
coated,1
coating,1
coats,44
coax,1
coaxed,4
cob,8
cobalt,0
cobb,5
cobbler,1
cobwebs,4
coca-cola,0
cock,2
cocked,7
cockpit,0
cocoa,7
coconut,21
coconuts,6
cocoon,7
cod,3
code,16
coded,0
codes,0
codfish,3
coffee,192
coffin,6
cognitive,0
coherence,0
coherent,0
cohesive,0
coil,3
coiled,3
coils,2
coin,28
coincidence,0
coined,0
coins,44
coke,5
cola,0
cold,1081
cold-blooded,0
colder,41
coldest,9
coldly,9
coldness,0
colds,1
colin,10
collapse,3
collapsed,2
collapsing,0
collar,67
collars,1
collateral,0
colleague,0
colleagues,0
collect,29
collected,21
collecting,12
collection,23
collections,0
collective,0
collectively,0
collector,7
collectors,1
collects,6
college,82
colleges,3
collide,0
collided,0
colliding,0
collie,4
collins,12
collision,0
collisions,0
colombia,0
colon,0
colonel,35
colonial,2
colonies,7
colonists,4
colonization,0
colonized,0
colony,14
color,246
colorado,19
colored,78
colorful,8
coloring,11
colorless,1
colors,162
colour,2
coloured,2
colt,44
colts,3
columbia,10
columbus,52
columbus's,0
column,8
columns,2
coma,0
comb,28
combat,0
combed,16
combination,4
combinations,0
combine,5
combined,11
combines,0
combing,1
combining,0
combs,8
combustion,0
come,4657
comedy,0
comes,660
comet,8
comets,0
comfort,25
comfortable,50
comfortably,3
comforted,2
comforting,1
comforts,0
comic,7
comics,7
comin',5
coming,993
comma,2
command,17
commanded,9
commander,19
commander-in-chief,0
commanders,0
commanding,1
commands,3
commas,1
commenced,0
comment,2
commented,2
comments,2
commerce,0
commercial,3
commercially,0
commercials,3
commission,1
commissioned,0
commissioner,0
commissioners,0
commissions,0
commit,0
commitment,0
commitments,0
committed,2
committee,5
committees,0
committing,0
commodities,0
commodity,0
commodore,0
common,49
commoner,0
commonly,0
commonplace,0
commons,1
commonwealth,0
commotion,6
communal,0
commune,1
communes,0
communicable,0
communicate,10
communicated,0
communicates,0
communicating,0
communication,3
communications,0
communicator,0
communion,0
communism,0
communist,2
communists,0
communities,25
community,63
compact,2
companies,12
companion,10
companions,6
companionship,1
company,102
company's,0
comparable,0
comparative,0
comparatively,0
compare,28
compared,11
compares,0
comparing,4
comparison,2
comparisons,0
compartment,7
compartments,0
compass,34
compasses,0
compassion,0
compatible,0
compel,0
compelled,0
compelling,0
compensate,0
compensated,0
compensation,0
compete,6
competed,0
competence,0
competent,0
competing,2
competition,3
competitive,0
competitor,0
competitors,0
complain,13
complained,28
complaining,5
complains,0
complaint,3
complaints,1
complement,0
complements,0
complete,50
completed,7
completely,40
completes,0
completing,0
completion,0
complex,1
complexes,0
complexion,0
complexity,0
compliance,0
complicated,7
complications,0
compliment,3
compliments,2
comply,0
component,0
components,0
compose,1
composed,0
composing,0
composite,0
composition,3
compositions,0
compost,4
compound,3
compounded,0
compounds,0
comprehend,0
comprehension,0
comprehensive,0
compress,0
compressed,0
compression,0
comprise,0
comprised,0
compromise,0
compulsory,0
computation,0
computations,0
compute,0
computed,0
computer,54
computer's,0
computerized,0
computers,8
computing,0
comrade,1
comrades,0
con,31
concave,0
conceal,1
concealed,0
concealing,0
conceded,0
conceited,0
conceivable,0
conceivably,0
conceive,0
conceived,1
concentrate,5
concentrated,5
concentrates,0
concentrating,1
concentration,4
concentrations,0
concept,0
conception,0
concepts,0
conceptual,0
concern,6
concerned,12
concerning,0
concerns,0
concert,12
concerts,1
concession,0
concessions,0
concise,0
conclude,0
concluded,0
concludes,0
concluding,0
conclusion,3
conclusions,1
concord,2
concrete,7
concussion,0
condemn,0
condemnation,0
condemned,0
condensation,0
condense,0
condensed,0
condenses,0
condition,21
conditioned,0
conditioner,0
conditioners,0
conditioning,0
conditions,3
conduct,1
conducted,0
conducting,0
conduction,0
conductor,17
conductors,1
conducts,0
cone,33
cone-shaped,1
cones,18
confederacy,0
confederate,0
confederates,0
confederation,0
confer,0
conference,3
conferences,0
conferred,0
confess,2
confessed,3
confession,0
confided,1
confidence,9
confident,4
confidential,0
confidently,3
configuration,0
confine,0
confined,0
confinement,0
confines,0
confirm,0
confirmation,0
confirmed,2
conflict,1
conflicting,0
conflicts,0
conform,0
conformity,0
confront,0
confrontation,0
confronted,1
confronting,0
confucius,0
confuse,0
confused,25
confusing,2
confusion,8
congestion,0
congo,0
congratulate,2
congratulations,4
congregation,0
congress,5
congressional,0
congressman,1
congressmen,0
conical,0
conifers,0
conjunction,0
conjunctions,0
connect,7
connected,20
connecticut,10
connecting,2
connection,5
connections,0
connective,0
connects,1
connie,12
connotations,0
conquer,0
conquered,2
conquering,0
conqueror,0
conquerors,0
conquest,0
conquests,0
conrad,7
conscience,2
conscientious,0
conscious,1
consciously,0
consciousness,2
consecutive,0
consensus,0
consent,3
consented,0
consequence,0
consequences,0
consequent,0
consequently,0
conservation,1
conservationists,0
conservative,0
conservatives,0
conserve,1
conserved,0
conserving,0
consider,21
considerable,0
considerably,0
considerate,0
consideration,1
considerations,0
considered,24
considering,1
considers,0
consist,0
consisted,1
consistency,0
consistent,0
consistently,0
consisting,0
consists,0
consolation,0
console,0
consolidated,0
consonant,0
conspicuous,1
conspiracy,0
constable,0
constance,3
constant,1
constantine,0
constantinople,0
constantly,4
constellation,2
constellations,0
consternation,0
constituent,0
constituents,0
constitute,0
constituted,0
constitutes,0
constitution,2
constitutional,0
constitutions,0
constraint,0
constraints,0
constrictor,5
construct,0
constructed,0
constructing,0
construction,3
constructive,0
consul,0
consult,0
consultant,0
consultation,0
consulted,0
consulting,0
consume,0
consumed,0
consumer,0
consumers,1
consumers',0
consumes,0
consuming,0
consumption,0
contact,6
contacted,0
contacting,0
contacts,0
contagious,1
contain,8
contained,2
container,12
containers,3
containing,3
contains,12
contaminated,0
contamination,0
contemplate,0
contemplated,0
contemplation,0
contemporaries,0
contemporary,0
contempt,1
contend,0
contended,0
content,20
contented,3
contention,0
contentment,0
contents,5
contest,96
contestants,0
contests,4
context,2
continent,6
continental,0
continents,7
continual,0
continually,1
continuation,0
continue,21
continued,95
continues,3
continuing,1
continuity,0
continuous,0
continuously,0
continuum,0
contour,0
contract,6
contracted,0
contracting,0
contraction,1
contractions,1
contractor,0
contracts,1
contradict,0
contradiction,0
contradictory,0
contraption,1
contrary,3
contrast,1
contrasted,0
contrasts,0
contribute,0
contributed,0
contributes,0
contributing,0
contribution,0
contributions,0
contrived,0
control,68
controlled,3
controlling,0
controls,6
controversial,0
controversies,0
controversy,0
convection,0
convenience,1
conveniences,0
convenient,1
conveniently,0
convent,0
convention,0
conventional,0
conventions,0
conversation,36
conversational,0
conversations,2
converse,0
conversely,0
conversion,0
convert,0
converted,0
convertible,2
converting,0
converts,0
convex,0
convey,0
conveyed,0
conveyor,0
conveys,0
convict,0
convicted,0
conviction,0
convictions,0
convince,7
convinced,3
convincing,0
convulsions,0
cooing,1
cook,290
cook's,7
cooked,68
cookie,28
cookies,178
cooking,78
cooks,35
cool,266
coolant,0
cooled,12
cooler,24
coolidge,0
cooling,5
coolly,2
coolness,5
cools,7
cooper,2
cooperate,0
cooperating,0
cooperation,0
cooperative,0
cooperatives,0
coordinate,0
coordinated,0
coordinates,0
coordinating,0
coordination,0
cop,31
cope,1
copenhagen,0
copernicus,0
copied,4
copies,4
coping,0
copper,21
cops,14
copy,50
copying,0
copyright,0
cora,2
coral,1
cord,18
cordial,0
cords,5
corduroy,0
core,3
cores,0
corinth,0
cork,8
corn,211
cornea,1
cornell,0
corner,483
cornered,4
corners,34
cornfield,3
cornfields,1
cornmeal,10
cornwall,0
cornwallis,3
coronado,0
coronary,0
corporal,3
corporate,0
corporation,0
corporations,0
corps,1
corpse,3
corpses,0
corpus,0
corpuscles,0
corral,13
correct,61
corrected,6
correcting,0
correction,0
corrections,0
corrective,0
correctly,29
correlated,0
correlation,0
correspond,0
correspondence,0
correspondent,0
correspondents,0
corresponding,0
correspondingly,0
corresponds,0
corridor,12
corridors,2
corrosion,0
corrosive,0
corrupt,0
corruption,0
cortes,0
cortex,0
cortez,0
cosmetic,0
cosmetics,0
cosmic,0
cosmos,0
cost,77
costa,0
costing,0
costly,3
costs,26
costume,28
costumes,18
cot,28
cottage,36
cottages,1
cotton,55
cottontail,0
cottonwood,5
couch,24
cough,12
coughed,13
coughing,10
could,6712
couldn't,1173
council,15
councils,0
counsel,0
counseling,0
counselor,6
counselors,2
count,206
counted,96
countenance,0
counter,60
counteract,0
counterclockwise,0
counterpart,0
counterparts,0
counters,0
counties,0
counting,29
countless,1
countries,32
country,451
country's,6
countrymen,0
countryside,12
counts,8
county,24
coup,0
couple,115
coupled,0
couples,3
coupons,1
courage,26
courageous,0
course,573
courses,2
court,59
court's,0
courteous,0
courteously,0
courtesy,0
courthouse,6
courtiers,0
courting,0
courtroom,2
courts,4
courtship,0
courtyard,10
courtyards,0
cousin,119
cousins,34
covalent,0
cove,6
cover,141
coverage,0
covered,360
covering,34
coverings,0
covers,69
cow,268
cow's,1
coward,5
cowardly,13
cowboy,26
cowboys,31
cowpox,0
cows,134
coyote,116
coyotes,11
cozy,12
crab,47
crabs,9
crack,96
cracked,52
cracker,8
crackers,10
cracking,21
crackle,4
crackled,6
crackling,4
cracks,40
cradle,11
craft,2
crafts,3
craftsman,0
craftsmen,0
crafty,2
craig,40
crammed,1
cramped,4
cranberry,1
crane,23
cranes,1
cranium,0
crank,3
crash,89
crashed,39
crashes,2
crashing,25
crate,19
crater,2
craters,1
crates,8
crawford,5
crawl,45
crawled,78
crawling,14
crawls,11
crayfish,2
crayon,10
crayons,15
crazy,140
creak,6
creaked,14
creaking,4
cream,188
creams,0
creamy,3
creased,0
create,6
created,6
creates,0
creating,0
creation,2
creative,0
creativity,0
creator,0
creature,47
creatures,29
credentials,0
credit,6
credited,0
creditor,0
creditors,0
credits,0
creed,0
creek,87
creeks,4
creep,31
creeping,19
creeps,5
crept,53
crescent,2
crest,4
crests,0
crete,1
crevices,0
crew,73
crews,1
crib,9
cricket,61
crickets,23
cried,1079
cries,36
crime,15
crimes,1
criminal,8
criminals,3
crimson,4
cripple,0
crippled,2
cris,0
crises,0
crisis,0
crisp,5
crisscrossed,0
criteria,0
criterion,0
critic,0
critical,1
critically,1
criticism,0
criticisms,0
criticize,0
criticized,0
criticizing,0
critics,0
croak,12
croaked,7
crocodile,14
crocodiles,5
crook,4
crooked,11
crop,30
crops,49
cross,209
cross-country,0
cross-legged,3
crossed,129
crosses,10
crossing,43
crossly,8
crossroads,2
crosswise,0
crouched,18
crouching,2
crow,77
crowd,184
crowded,100
crowding,3
crowds,22
crowed,5
crown,23
crowned,0
crowns,2
crows,6
crucial,0
crude,1
cruel,21
cruelly,0
cruelty,0
cruise,0
cruising,0
crumb,8
crumble,3
crumbled,4
crumbling,0
crumbs,11
crumpled,5
crunch,10
crunched,3
crusade,0
crusaders,0
crusades,0
crush,7
crushed,13
crushing,1
crusoe,0
crust,11
crusts,1
crutch,0
crutches,10
cry,423
crying,267
crystal,22
crystalline,0
crystals,2
cub,32
cuba,12
cuban,0
cube,5
cubes,6
cubic,0
cubs,34
cuckoo,8
cucullan,58
cucumber,3
cucumbers,1
cue,1
cues,0
cuff,1
cuffs,2
cult,0
cultivate,0
cultivated,0
cultivating,0
cultivation,0
cultural,0
culturally,0
culture,3
cultured,0
cultures,0
cumulative,0
cunning,3
cunningham,3
cup,139
cupboard,15
cupboards,2
cupcakes,1
cupped,8
cups,35
curator,0
curb,28
cure,11
cured,4
cures,0
curing,0
curiosity,6
curious,45
curiously,11
curl,16
curled,42
